script_url_stemmed,script_url_domain,filter,regex
ad.bitmedia.io/js/adbybm.js/58f477dcd13e840007e7d632,bitmedia.io,||bitmedia.io/*/58f477dcd13e840007e7d632^,bitmedia.io/.+/58f477dcd13e840007e7d632
cdn.fuelx.com/js/fp2.min.js,fuelx.com,||fuelx.com/*/fp2.min.js^,fuelx.com/.+/fp2.min.js
7.xcvgdf.party/lhzbsrfkjf/js/1444/1441/1442,xcvgdf.party,||xcvgdf.party/*/1442^,xcvgdf.party/.+/1442
bgclck.me/lhzbsrfkjf/js/1968,bgclck.me,||bgclck.me/*/1968^,bgclck.me/.+/1968
yummy.consumable.com/4806/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
7.xcvgdf.party/lhzbsrfkjf/js/1572/1574,xcvgdf.party,||xcvgdf.party/*/1574^,xcvgdf.party/.+/1574
ad.bitmedia.io/js/adbybm.js/5a59657fc4576d001cbce1fb,bitmedia.io,||bitmedia.io/*/5a59657fc4576d001cbce1fb^,bitmedia.io/.+/5a59657fc4576d001cbce1fb
412-ct.c3tag.com/c3metrics-412.js,c3tag.com,||c3tag.com/*/c3metrics-412.js^,c3tag.com/.+/c3metrics-412.js
7.xcvgdf.party/lhzbsrfkjf/js/442/443,xcvgdf.party,||xcvgdf.party/*/443^,xcvgdf.party/.+/443
7.xcvgdf.party/lhzbsrfkjf/js/1914/1915/1972/1659,xcvgdf.party,||xcvgdf.party/*/1659^,xcvgdf.party/.+/1659
shoporielder.pro/cYDr9/6eba2W5/l/SDWXQy9/M/z.QO5OMVjEAsxlM/Sd0PzpN/DdkQyPMcDtYcwf,shoporielder.pro,||shoporielder.pro/*/DdkQyPMcDtYcwf^,shoporielder.pro/.+/DdkQyPMcDtYcwf
7.xcvgdf.party/lhzbsrfkjf/js/1743,xcvgdf.party,||xcvgdf.party/*/1743^,xcvgdf.party/.+/1743
7.xcvgdf.party/lhzbsrfkjf/js/1831,xcvgdf.party,||xcvgdf.party/*/1831^,xcvgdf.party/.+/1831
7.xcvgdf.party/lhzbsrfkjf/js/1886/1886/1886,xcvgdf.party,||xcvgdf.party/*/1886^,xcvgdf.party/.+/1886
sweeterge.info/cPDS9K6UbK2O5BlCSRWEQW9GMXzTIY4ROWSL0TzFMLjDkBwW,sweeterge.info,||sweeterge.info/*/cPDS9K6UbK2O5BlCSRWEQW9GMXzTIY4ROWSL0TzFMLjDkBwW^,sweeterge.info/.+/cPDS9K6UbK2O5BlCSRWEQW9GMXzTIY4ROWSL0TzFMLjDkBwW
7.xcvgdf.party/lhzbsrfkjf/js/1822/1821,xcvgdf.party,||xcvgdf.party/*/1821^,xcvgdf.party/.+/1821
mystighty.info/cuDP9s6cb.2/5UlkSgWaQr9VMXz/Yq2_MVzvUTw/NPSI0izNNvjUYqzYNOjtAux/,mystighty.info,||mystighty.info/*/^,mystighty.info/.+/
7.xcvgdf.party/lhzbsrfkjf/js/858,xcvgdf.party,||xcvgdf.party/*/858^,xcvgdf.party/.+/858
7.xcvgdf.party/lhzbsrfkjf/js/1586/1587,xcvgdf.party,||xcvgdf.party/*/1587^,xcvgdf.party/.+/1587
7.xcvgdf.party/lhzbsrfkjf/js/1423,xcvgdf.party,||xcvgdf.party/*/1423^,xcvgdf.party/.+/1423
ad.bitmedia.io/js/adbybm.js/5bf1db621dc90638dbe4f663,bitmedia.io,||bitmedia.io/*/5bf1db621dc90638dbe4f663^,bitmedia.io/.+/5bf1db621dc90638dbe4f663
yummy.consumable.com/2986/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
bgclck.me/lhzbsrfkjf/js/1687,bgclck.me,||bgclck.me/*/1687^,bgclck.me/.+/1687
pinpoll.com/assets/js/embed/embed-6860968a1897aef072664f0f7fd35ff1.js,pinpoll.com,||pinpoll.com/*/embed-6860968a1897aef072664f0f7fd35ff1.js^,pinpoll.com/.+/embed-6860968a1897aef072664f0f7fd35ff1.js
ad.bitmedia.io/js/adbybm.js/57daa8e97056922c667ae826,bitmedia.io,||bitmedia.io/*/57daa8e97056922c667ae826^,bitmedia.io/.+/57daa8e97056922c667ae826
7.xcvgdf.party/lhzbsrfkjf/js/1843,xcvgdf.party,||xcvgdf.party/*/1843^,xcvgdf.party/.+/1843
7.xcvgdf.party/lhzbsrfkjf/js/454/455,xcvgdf.party,||xcvgdf.party/*/455^,xcvgdf.party/.+/455
client.perimeterx.net/PXn8glwF62/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
mystighty.info/cLDV9w6.b/2B5/lVS/WeQY9xMgzDYK2QObT/gkytMqSW0-zmNTjQY/5oOzTsYX1i,mystighty.info,||mystighty.info/*/5oOzTsYX1i^,mystighty.info/.+/5oOzTsYX1i
7.xcvgdf.party/lhzbsrfkjf/js/446/448,xcvgdf.party,||xcvgdf.party/*/448^,xcvgdf.party/.+/448
7.xcvgdf.party/lhzbsrfkjf/js/1104,xcvgdf.party,||xcvgdf.party/*/1104^,xcvgdf.party/.+/1104
7.xcvgdf.party/lhzbsrfkjf/js/1167,xcvgdf.party,||xcvgdf.party/*/1167^,xcvgdf.party/.+/1167
yummy.consumable.com/5909/cnsmbl-audio-300x250-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
a.adnium.com/warp/1718608,adnium.com,||adnium.com/*/1718608^,adnium.com/.+/1718608
yummy.consumable.com/3291/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
yummy.consumable.com/3542/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
client.perimeterx.net/PX6lfn3NM0/main.min.js,perimeterx.net,||perimeterx.net/*/main.min.js^,perimeterx.net/.+/main.min.js
ad.bitmedia.io/js/adbybm.js/5a170ef16c4218001c70f770,bitmedia.io,||bitmedia.io/*/5a170ef16c4218001c70f770^,bitmedia.io/.+/5a170ef16c4218001c70f770
274-ct.c3tag.com/c3metrics-274.js,c3tag.com,||c3tag.com/*/c3metrics-274.js^,c3tag.com/.+/c3metrics-274.js
7.xcvgdf.party/lhzbsrfkjf/js/435,xcvgdf.party,||xcvgdf.party/*/435^,xcvgdf.party/.+/435
7.xcvgdf.party/lhzbsrfkjf/js/1276,xcvgdf.party,||xcvgdf.party/*/1276^,xcvgdf.party/.+/1276
bgclck.me/lhzbsrfkjf/js/545,bgclck.me,||bgclck.me/*/545^,bgclck.me/.+/545
pinpoll.com/assets/js/embed/embed-9bfc516337bde0abe305957ff37724e6.js,pinpoll.com,||pinpoll.com/*/embed-9bfc516337bde0abe305957ff37724e6.js^,pinpoll.com/.+/embed-9bfc516337bde0abe305957ff37724e6.js
7.xcvgdf.party/lhzbsrfkjf/js/481,xcvgdf.party,||xcvgdf.party/*/481^,xcvgdf.party/.+/481
a.adnium.com/warp/1709817,adnium.com,||adnium.com/*/1709817^,adnium.com/.+/1709817
yummy.consumable.com/3556/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
ad.bitmedia.io/js/adbybm.js/5a9993217fcae8000f625157,bitmedia.io,||bitmedia.io/*/5a9993217fcae8000f625157^,bitmedia.io/.+/5a9993217fcae8000f625157
ad.bitmedia.io/js/adbybm.js/5a9819a37fcae8000f61f5f1,bitmedia.io,||bitmedia.io/*/5a9819a37fcae8000f61f5f1^,bitmedia.io/.+/5a9819a37fcae8000f61f5f1
a.adnium.com/warp/1878261,adnium.com,||adnium.com/*/1878261^,adnium.com/.+/1878261
7.xcvgdf.party/lhzbsrfkjf/js/1212,xcvgdf.party,||xcvgdf.party/*/1212^,xcvgdf.party/.+/1212
7.xcvgdf.party/lhzbsrfkjf/js/1451/1452/1453,xcvgdf.party,||xcvgdf.party/*/1453^,xcvgdf.party/.+/1453
ad.bitmedia.io/js/adbybm.js/5ba147c853fc6d3b93ba5a37,bitmedia.io,||bitmedia.io/*/5ba147c853fc6d3b93ba5a37^,bitmedia.io/.+/5ba147c853fc6d3b93ba5a37
7.xcvgdf.party/lhzbsrfkjf/js/1107,xcvgdf.party,||xcvgdf.party/*/1107^,xcvgdf.party/.+/1107
io.clickguard.com/s/cHJvdGVjdG9y/Yo6hddVP,clickguard.com,||clickguard.com/*/Yo6hddVP^,clickguard.com/.+/Yo6hddVP
mystighty.info/cbD-9H6Xb.2Z5/lZSVWKQ/9kMDzUYP3/MazBcbyTNOyn0zzANTjBc/zANMzrMhx/,mystighty.info,||mystighty.info/*/^,mystighty.info/.+/
prod-js.aws.y-track.com/YT-000100-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
7.xcvgdf.party/lhzbsrfkjf/js/1173,xcvgdf.party,||xcvgdf.party/*/1173^,xcvgdf.party/.+/1173
7.xcvgdf.party/lhzbsrfkjf/js/438/439,xcvgdf.party,||xcvgdf.party/*/439^,xcvgdf.party/.+/439
ad.bitmedia.io/js/adbybm.js/5baa61964e23220010e4df4f,bitmedia.io,||bitmedia.io/*/5baa61964e23220010e4df4f^,bitmedia.io/.+/5baa61964e23220010e4df4f
ad.bitmedia.io/js/adbybm.js/5bf418647b6877f809055226,bitmedia.io,||bitmedia.io/*/5bf418647b6877f809055226^,bitmedia.io/.+/5bf418647b6877f809055226
sweeterge.info/cIDV9H6NbW2D5VlNSMWFQG9DMPjLYZzONETBYT5KOQSS0ZyXNXjMMY1QNCzTMT0E,sweeterge.info,||sweeterge.info/*/cIDV9H6NbW2D5VlNSMWFQG9DMPjLYZzONETBYT5KOQSS0ZyXNXjMMY1QNCzTMT0E^,sweeterge.info/.+/cIDV9H6NbW2D5VlNSMWFQG9DMPjLYZzONETBYT5KOQSS0ZyXNXjMMY1QNCzTMT0E
7.xcvgdf.party/lhzbsrfkjf/js/521/522,xcvgdf.party,||xcvgdf.party/*/522^,xcvgdf.party/.+/522
ad.bitmedia.io/js/adbybm.js/5ad5a047750fa200103d2b11,bitmedia.io,||bitmedia.io/*/5ad5a047750fa200103d2b11^,bitmedia.io/.+/5ad5a047750fa200103d2b11
ad.bitmedia.io/js/adbybm.js/591c32ebdc9c7800208c7e53,bitmedia.io,||bitmedia.io/*/591c32ebdc9c7800208c7e53^,bitmedia.io/.+/591c32ebdc9c7800208c7e53
cdn.avmws.com/1016369/,avmws.com,||avmws.com/*/^,avmws.com/.+/
ad.bitmedia.io/js/adbybm.js/5936b7a087289f00201611e8,bitmedia.io,||bitmedia.io/*/5936b7a087289f00201611e8^,bitmedia.io/.+/5936b7a087289f00201611e8
widget.rollick.io/05589,rollick.io,||rollick.io/*/05589^,rollick.io/.+/05589
ad.bitmedia.io/js/adbybm.js/5a56230e2d8d1e001c89132e,bitmedia.io,||bitmedia.io/*/5a56230e2d8d1e001c89132e^,bitmedia.io/.+/5a56230e2d8d1e001c89132e
7.xcvgdf.party/lhzbsrfkjf/js/1223,xcvgdf.party,||xcvgdf.party/*/1223^,xcvgdf.party/.+/1223
7.xcvgdf.party/lhzbsrfkjf/js/656,xcvgdf.party,||xcvgdf.party/*/656^,xcvgdf.party/.+/656
prod-js.aws.y-track.com/YT-000046-1/v5/tracker.min.js,y-track.com,||y-track.com/*/tracker.min.js^,y-track.com/.+/tracker.min.js
widget.rollick.io/05500,rollick.io,||rollick.io/*/05500^,rollick.io/.+/05500
ad.bitmedia.io/js/adbybm.js/56f55231d9d2796526cb480e,bitmedia.io,||bitmedia.io/*/56f55231d9d2796526cb480e^,bitmedia.io/.+/56f55231d9d2796526cb480e
7.xcvgdf.party/lhzbsrfkjf/js/430/431,xcvgdf.party,||xcvgdf.party/*/431^,xcvgdf.party/.+/431
static.maxmind.com/b335630f994bc0008836/js/device.js,maxmind.com,||maxmind.com/*/device.js^,maxmind.com/.+/device.js
7.xcvgdf.party/lhzbsrfkjf/js/1211,xcvgdf.party,||xcvgdf.party/*/1211^,xcvgdf.party/.+/1211
7.xcvgdf.party/lhzbsrfkjf/js/1330/1331,xcvgdf.party,||xcvgdf.party/*/1331^,xcvgdf.party/.+/1331
7.xcvgdf.party/lhzbsrfkjf/js/654,xcvgdf.party,||xcvgdf.party/*/654^,xcvgdf.party/.+/654
ad.bitmedia.io/js/adbybm.js/5a4e0d641e56db001b28a3fb,bitmedia.io,||bitmedia.io/*/5a4e0d641e56db001b28a3fb^,bitmedia.io/.+/5a4e0d641e56db001b28a3fb
4.xcvgdf.party/lhzbsrfkjf/js/1885/1886/1886/1886,xcvgdf.party,||xcvgdf.party/*/1886^,xcvgdf.party/.+/1886
7.xcvgdf.party/lhzbsrfkjf/js/1205,xcvgdf.party,||xcvgdf.party/*/1205^,xcvgdf.party/.+/1205
io.clickguard.com/s/cHJvdGVjdG9y/dCduSdNB,clickguard.com,||clickguard.com/*/dCduSdNB^,clickguard.com/.+/dCduSdNB
7.xcvgdf.party/lhzbsrfkjf/js/1326/1327,xcvgdf.party,||xcvgdf.party/*/1327^,xcvgdf.party/.+/1327
ad.bitmedia.io/js/adbybm.js/5c5456f78db9ccea0a8b2da4,bitmedia.io,||bitmedia.io/*/5c5456f78db9ccea0a8b2da4^,bitmedia.io/.+/5c5456f78db9ccea0a8b2da4
yummy.consumable.com/3041/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
io.clickguard.com/s/cHJvdGVjdG9y/UZJOqhqa,clickguard.com,||clickguard.com/*/UZJOqhqa^,clickguard.com/.+/UZJOqhqa
7.xcvgdf.party/lhzbsrfkjf/js/1258,xcvgdf.party,||xcvgdf.party/*/1258^,xcvgdf.party/.+/1258
7.xcvgdf.party/lhzbsrfkjf/js/1224,xcvgdf.party,||xcvgdf.party/*/1224^,xcvgdf.party/.+/1224
7.xcvgdf.party/lhzbsrfkjf/js/1997/1996,xcvgdf.party,||xcvgdf.party/*/1996^,xcvgdf.party/.+/1996
7.xcvgdf.party/lhzbsrfkjf/js/1396,xcvgdf.party,||xcvgdf.party/*/1396^,xcvgdf.party/.+/1396
7.xcvgdf.party/lhzbsrfkjf/js/1616,xcvgdf.party,||xcvgdf.party/*/1616^,xcvgdf.party/.+/1616
mystighty.info/crDu9y6Yb.2X5DlbS/WwQr9_MYjkUU3/OyD/gs0hO/SA0hy_NNTDcp4POTDlgRxK,mystighty.info,||mystighty.info/*/SA0hy_NNTDcp4POTDlgRxK^,mystighty.info/.+/SA0hy_NNTDcp4POTDlgRxK
yummy.consumable.com/3292/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
ad.bitmedia.io/js/adbybm.js/56fa493302e66fd33c29e97c,bitmedia.io,||bitmedia.io/*/56fa493302e66fd33c29e97c^,bitmedia.io/.+/56fa493302e66fd33c29e97c
bgclck.me/lhzbsrfkjf/js/1728,bgclck.me,||bgclck.me/*/1728^,bgclck.me/.+/1728
7.xcvgdf.party/lhzbsrfkjf/js/1322/1323,xcvgdf.party,||xcvgdf.party/*/1323^,xcvgdf.party/.+/1323
ad.bitmedia.io/js/adbybm.js/5c57028c8a5294827314a82e,bitmedia.io,||bitmedia.io/*/5c57028c8a5294827314a82e^,bitmedia.io/.+/5c57028c8a5294827314a82e
7.xcvgdf.party/lhzbsrfkjf/js/1051,xcvgdf.party,||xcvgdf.party/*/1051^,xcvgdf.party/.+/1051
7.xcvgdf.party/lhzbsrfkjf/js/1181,xcvgdf.party,||xcvgdf.party/*/1181^,xcvgdf.party/.+/1181
bgclck.me/lhzbsrfkjf/js/1427,bgclck.me,||bgclck.me/*/1427^,bgclck.me/.+/1427
ad.bitmedia.io/js/adbybm.js/5a9966bd7fcae8000f6246a5,bitmedia.io,||bitmedia.io/*/5a9966bd7fcae8000f6246a5^,bitmedia.io/.+/5a9966bd7fcae8000f6246a5
ad.bitmedia.io/js/adbybm.js/5af1be4a0e51eb001081708f,bitmedia.io,||bitmedia.io/*/5af1be4a0e51eb001081708f^,bitmedia.io/.+/5af1be4a0e51eb001081708f
bgclck.me/lhzbsrfkjf/js/1970,bgclck.me,||bgclck.me/*/1970^,bgclck.me/.+/1970
ad.bitmedia.io/js/adbybm.js/586f0ca89776830007644269,bitmedia.io,||bitmedia.io/*/586f0ca89776830007644269^,bitmedia.io/.+/586f0ca89776830007644269
7.xcvgdf.party/lhzbsrfkjf/js/1511/1512/1513,xcvgdf.party,||xcvgdf.party/*/1513^,xcvgdf.party/.+/1513
7.xcvgdf.party/lhzbsrfkjf/js/423/425,xcvgdf.party,||xcvgdf.party/*/425^,xcvgdf.party/.+/425
mystighty.info/c/D.9T6ibF2s5uliSFWCQv9bMkzngG5SNxzhEU1DMMC_0BzFOJDvkk3FMfjTY/3k,mystighty.info,||mystighty.info/*/3k^,mystighty.info/.+/3k
mystighty.info/cFDI9.6Kb-2l5UlRSVW/QU9BMEztYE5hM/TCQFx/NbCK0DzMN/jYk/xDNGTdUGxe,mystighty.info,||mystighty.info/*/xDNGTdUGxe^,mystighty.info/.+/xDNGTdUGxe
414-ct.c3tag.com/c3metrics-414.js,c3tag.com,||c3tag.com/*/c3metrics-414.js^,c3tag.com/.+/c3metrics-414.js
ad.bitmedia.io/js/adbybm.js/5ae9e603d8189a00104e0783,bitmedia.io,||bitmedia.io/*/5ae9e603d8189a00104e0783^,bitmedia.io/.+/5ae9e603d8189a00104e0783
ad.bitmedia.io/js/adbybm.js/5be0c09cc091b40010c1f20c,bitmedia.io,||bitmedia.io/*/5be0c09cc091b40010c1f20c^,bitmedia.io/.+/5be0c09cc091b40010c1f20c
ad.bitmedia.io/js/adbybm.js/5c51d62cff137f7c8572b8c6,bitmedia.io,||bitmedia.io/*/5c51d62cff137f7c8572b8c6^,bitmedia.io/.+/5c51d62cff137f7c8572b8c6
7.xcvgdf.party/lhzbsrfkjf/js/1650,xcvgdf.party,||xcvgdf.party/*/1650^,xcvgdf.party/.+/1650
io.clickguard.com/s/cHJvdGVjdG9y/SzDOqcbL,clickguard.com,||clickguard.com/*/SzDOqcbL^,clickguard.com/.+/SzDOqcbL
ad.bitmedia.io/js/adbybm.js/58beee98d2094a0008ec7e70,bitmedia.io,||bitmedia.io/*/58beee98d2094a0008ec7e70^,bitmedia.io/.+/58beee98d2094a0008ec7e70
7.xcvgdf.party/lhzbsrfkjf/js/466/468,xcvgdf.party,||xcvgdf.party/*/468^,xcvgdf.party/.+/468
yummy.consumable.com/3153/cnsmbl-audio-728x90-slider/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
7.xcvgdf.party/lhzbsrfkjf/js/1651,xcvgdf.party,||xcvgdf.party/*/1651^,xcvgdf.party/.+/1651
ad.bitmedia.io/js/adbybm.js/5a99631d7fcae8000f6245e4,bitmedia.io,||bitmedia.io/*/5a99631d7fcae8000f6245e4^,bitmedia.io/.+/5a99631d7fcae8000f6245e4
io.clickguard.com/s/cHJvdGVjdG9y/KdNFBM92,clickguard.com,||clickguard.com/*/KdNFBM92^,clickguard.com/.+/KdNFBM92
cdn.avmws.com/1012733/,avmws.com,||avmws.com/*/^,avmws.com/.+/
7.xcvgdf.party/lhzbsrfkjf/js/1754/1755,xcvgdf.party,||xcvgdf.party/*/1755^,xcvgdf.party/.+/1755
ad.bitmedia.io/js/adbybm.js/5a9afa51a2f1090010f2701f,bitmedia.io,||bitmedia.io/*/5a9afa51a2f1090010f2701f^,bitmedia.io/.+/5a9afa51a2f1090010f2701f
io.clickguard.com/s/cHJvdGVjdG9y/ifz7UGNj,clickguard.com,||clickguard.com/*/ifz7UGNj^,clickguard.com/.+/ifz7UGNj
ad.bitmedia.io/js/adbybm.js/5aa25ae99d7e67000fd11bcf,bitmedia.io,||bitmedia.io/*/5aa25ae99d7e67000fd11bcf^,bitmedia.io/.+/5aa25ae99d7e67000fd11bcf
7.xcvgdf.party/lhzbsrfkjf/js/491,xcvgdf.party,||xcvgdf.party/*/491^,xcvgdf.party/.+/491
yummy.consumable.com/3035/cnsmbl-audio-300x600/widget/iframe.js,consumable.com,||consumable.com/*/iframe.js^,consumable.com/.+/iframe.js
7.xcvgdf.party/lhzbsrfkjf/js/1476/1474/1475,xcvgdf.party,||xcvgdf.party/*/1475^,xcvgdf.party/.+/1475
ad.bitmedia.io/js/adbybm.js/5936cbc187289f002016155d,bitmedia.io,||bitmedia.io/*/5936cbc187289f002016155d^,bitmedia.io/.+/5936cbc187289f002016155d
553-ct.c3tag.com/c3metrics-553.js,c3tag.com,||c3tag.com/*/c3metrics-553.js^,c3tag.com/.+/c3metrics-553.js
7.xcvgdf.party/lhzbsrfkjf/js/484/480/485,xcvgdf.party,||xcvgdf.party/*/485^,xcvgdf.party/.+/485
7.xcvgdf.party/lhzbsrfkjf/js/1577/1578,xcvgdf.party,||xcvgdf.party/*/1578^,xcvgdf.party/.+/1578
io.clickguard.com/s/cHJvdGVjdG9y/lwUjOrY8,clickguard.com,||clickguard.com/*/lwUjOrY8^,clickguard.com/.+/lwUjOrY8
ad.bitmedia.io/js/adbybm.js/5a99a6a17fcae8000f62548a,bitmedia.io,||bitmedia.io/*/5a99a6a17fcae8000f62548a^,bitmedia.io/.+/5a99a6a17fcae8000f62548a
mystighty.info/c/DW9M6Ib.2o5ZlRS/WzQ/9JMwzwYO2HM_zMcUy/MnST0izcN/jtY/zGOODXMo5p,mystighty.info,||mystighty.info/*/zGOODXMo5p^,mystighty.info/.+/zGOODXMo5p
7.xcvgdf.party/lhzbsrfkjf/js/1916/1923,xcvgdf.party,||xcvgdf.party/*/1923^,xcvgdf.party/.+/1923
ad.bitmedia.io/js/adbybm.js/59982395f19090002025ef82,bitmedia.io,||bitmedia.io/*/59982395f19090002025ef82^,bitmedia.io/.+/59982395f19090002025ef82
io.clickguard.com/s/cHJvdGVjdG9y/UIjszVTB,clickguard.com,||clickguard.com/*/UIjszVTB^,clickguard.com/.+/UIjszVTB
7.xcvgdf.party/lhzbsrfkjf/js/655,xcvgdf.party,||xcvgdf.party/*/655^,xcvgdf.party/.+/655
io.clickguard.com/s/cHJvdGVjdG9y/eNibNZ1f,clickguard.com,||clickguard.com/*/eNibNZ1f^,clickguard.com/.+/eNibNZ1f
cdn.doubleverify.com/dvbs_src_internal67.js,doubleverify.com,||doubleverify.com/*/dvbs_src_internal67.js^,doubleverify.com/.+/dvbs_src_internal67.js
cdn.doubleverify.com/dv-measurements279.js,doubleverify.com,||doubleverify.com/*/dv-measurements279.js^,doubleverify.com/.+/dv-measurements279.js
rtbcdn.doubleverify.com/bsredirect5_internal44.js,doubleverify.com,||doubleverify.com/*/bsredirect5_internal44.js^,doubleverify.com/.+/bsredirect5_internal44.js
cdn.doubleverify.com/dv-measurements277.js,doubleverify.com,||doubleverify.com/*/dv-measurements277.js^,doubleverify.com/.+/dv-measurements277.js
